date,open,high,low,close,volume,barCount,average
20210504  09:30:00,135.81,136.0,133.72,133.85,9810,5418,134.992
20210504  10:00:00,133.85,134.1,132.9,133.0,13181,7502,133.527
20210504  11:00:00,133.03,133.35,132.42,132.63,11558,7173,132.849
20210504  12:00:00,132.56,133.18,132.5,132.88,8235,5522,132.894
20210504  13:00:00,132.87,133.63,132.81,133.05,7646,5065,133.2
20210504  14:00:00,133.03,134.33,132.93,134.15,8434,4351,133.504
20210504  15:00:00,134.15,134.25,133.25,134.19,19067,10534,133.747
