date,open,high,low,close,volume,barCount,average
20201228  09:30:00,150.62,151.07,149.38,150.3,5298,2363,150.283
20201228  10:00:00,150.29,150.5,149.11,149.58,5419,2862,149.762
20201228  11:00:00,149.64,149.74,148.39,148.45,3235,1856,149.072
20201228  12:00:00,148.4,148.93,148.06,148.52,5298,2646,148.559
20201228  13:00:00,148.52,148.92,148.31,148.34,2869,1538,148.632
20201228  14:00:00,148.33,148.33,147.91,148.15,3199,1853,148.132
20201228  15:00:00,148.14,148.14,147.44,147.85,4750,3282,147.777
