date,open,high,low,close,volume,barCount,average
20190916  09:30:00,7.46,7.52,7.46,7.51,1366,295,7.486
20190916  09:35:00,7.5,7.52,7.48,7.49,717,171,7.506
20190916  09:40:00,7.49,7.52,7.48,7.51,346,82,7.504
20190916  09:45:00,7.52,7.53,7.49,7.53,880,237,7.506
20190916  09:50:00,7.53,7.57,7.52,7.56,1347,285,7.549
20190916  09:55:00,7.56,7.56,7.53,7.54,1022,188,7.54
20190916  10:00:00,7.54,7.59,7.54,7.58,807,200,7.564
20190916  10:05:00,7.59,7.61,7.58,7.61,1126,198,7.599
20190916  10:10:00,7.61,7.63,7.61,7.63,693,126,7.622
20190916  10:15:00,7.63,7.64,7.61,7.62,878,201,7.623
20190916  10:20:00,7.61,7.66,7.61,7.64,1381,331,7.633
20190916  10:25:00,7.64,7.65,7.61,7.61,762,120,7.627
20190916  10:30:00,7.61,7.63,7.6,7.63,864,208,7.618
20190916  10:35:00,7.63,7.67,7.62,7.67,1257,280,7.644
20190916  10:40:00,7.67,7.7,7.65,7.69,1000,278,7.672
20190916  10:45:00,7.69,7.71,7.66,7.66,898,206,7.687
20190916  10:50:00,7.67,7.69,7.66,7.67,630,145,7.674
20190916  10:55:00,7.67,7.71,7.66,7.71,1602,340,7.693
20190916  11:00:00,7.71,7.72,7.7,7.71,1010,273,7.709
20190916  11:05:00,7.71,7.73,7.71,7.72,514,147,7.719
20190916  11:10:00,7.73,7.73,7.7,7.71,874,229,7.713
20190916  11:15:00,7.71,7.74,7.7,7.74,1450,291,7.718
20190916  11:20:00,7.74,7.76,7.73,7.74,1790,292,7.745
20190916  11:25:00,7.74,7.75,7.72,7.73,382,132,7.736
20190916  11:30:00,7.73,7.73,7.7,7.71,991,216,7.717
20190916  11:35:00,7.7,7.71,7.7,7.7,896,221,7.701
20190916  11:40:00,7.7,7.71,7.66,7.67,2428,544,7.686
20190916  11:45:00,7.67,7.67,7.65,7.67,1228,301,7.661
20190916  11:50:00,7.66,7.67,7.65,7.67,956,273,7.661
20190916  11:55:00,7.67,7.68,7.62,7.65,2495,487,7.646
20190916  12:00:00,7.65,7.67,7.65,7.67,561,160,7.661
20190916  12:05:00,7.67,7.69,7.67,7.68,617,139,7.678
20190916  12:10:00,7.68,7.68,7.65,7.66,493,142,7.671
20190916  12:15:00,7.66,7.67,7.65,7.66,778,162,7.663
20190916  12:20:00,7.66,7.67,7.65,7.67,309,45,7.656
20190916  12:25:00,7.66,7.69,7.66,7.69,769,139,7.676
20190916  12:30:00,7.69,7.71,7.68,7.69,839,201,7.696
20190916  12:35:00,7.69,7.71,7.68,7.7,649,162,7.696
20190916  12:40:00,7.7,7.71,7.69,7.7,574,116,7.7
20190916  12:45:00,7.7,7.71,7.69,7.71,590,180,7.7
20190916  12:50:00,7.71,7.72,7.7,7.71,781,179,7.71
20190916  12:55:00,7.71,7.71,7.7,7.71,218,66,7.706
20190916  13:00:00,7.71,7.71,7.68,7.69,945,192,7.692
20190916  13:05:00,7.69,7.7,7.68,7.69,343,98,7.691
20190916  13:10:00,7.69,7.7,7.68,7.7,299,79,7.687
20190916  13:15:00,7.69,7.7,7.67,7.68,568,93,7.68
20190916  13:20:00,7.68,7.69,7.67,7.69,308,111,7.684
20190916  13:25:00,7.68,7.69,7.66,7.67,599,96,7.678
20190916  13:30:00,7.68,7.68,7.67,7.68,146,40,7.678
20190916  13:35:00,7.68,7.68,7.65,7.66,834,176,7.663
20190916  13:40:00,7.66,7.67,7.65,7.66,266,74,7.661
20190916  13:45:00,7.66,7.67,7.65,7.66,275,60,7.661
20190916  13:50:00,7.66,7.67,7.65,7.66,667,113,7.659
20190916  13:55:00,7.66,7.66,7.65,7.66,355,84,7.658
20190916  14:00:00,7.66,7.67,7.65,7.66,169,71,7.663
20190916  14:05:00,7.67,7.67,7.65,7.65,290,112,7.654
20190916  14:10:00,7.65,7.67,7.64,7.67,643,140,7.657
20190916  14:15:00,7.67,7.67,7.66,7.67,118,61,7.669
20190916  14:20:00,7.67,7.68,7.66,7.67,417,74,7.665
20190916  14:25:00,7.67,7.67,7.66,7.66,132,63,7.665
20190916  14:30:00,7.66,7.67,7.65,7.65,167,81,7.658
20190916  14:35:00,7.65,7.66,7.64,7.65,182,82,7.646
20190916  14:40:00,7.65,7.65,7.63,7.64,156,95,7.642
20190916  14:45:00,7.64,7.64,7.63,7.63,279,80,7.634
20190916  14:50:00,7.64,7.64,7.63,7.64,191,77,7.633
20190916  14:55:00,7.63,7.64,7.62,7.63,598,182,7.631
20190916  15:00:00,7.63,7.64,7.63,7.64,107,53,7.636
20190916  15:05:00,7.64,7.64,7.62,7.63,427,104,7.635
20190916  15:10:00,7.63,7.64,7.62,7.64,680,245,7.635
20190916  15:15:00,7.64,7.64,7.62,7.63,241,112,7.63
20190916  15:20:00,7.63,7.63,7.6,7.6,981,235,7.617
20190916  15:25:00,7.61,7.61,7.6,7.6,283,139,7.605
20190916  15:30:00,7.6,7.61,7.59,7.6,695,199,7.597
20190916  15:35:00,7.6,7.61,7.59,7.6,451,197,7.599
20190916  15:40:00,7.6,7.6,7.58,7.58,689,245,7.592
20190916  15:45:00,7.58,7.59,7.57,7.58,1209,354,7.582
20190916  15:50:00,7.58,7.58,7.57,7.58,1233,397,7.578
20190916  15:55:00,7.58,7.6,7.57,7.59,2426,689,7.591
