date,open,high,low,close,volume,barCount,average
20210325  09:30:00,102.85,103.35,102.07,102.56,15177,6464,102.687
20210325  10:00:00,102.56,103.36,102.26,102.63,13326,8644,102.867
20210325  11:00:00,102.64,103.93,102.16,103.93,10555,6507,103.02
20210325  12:00:00,103.91,104.34,103.61,104.06,6645,4445,103.943
20210325  13:00:00,104.06,104.22,103.62,103.79,7495,4726,103.953
20210325  14:00:00,103.77,104.64,103.75,104.41,7679,5036,104.234
20210325  15:00:00,104.41,105.26,104.1,105.08,16173,10240,104.83
