date,open,high,low,close,volume,barCount,average
20210125  09:30:00,229.23,229.74,227.26,227.4,29501,12315,228.677
20210125  10:00:00,227.37,229.17,225.96,226.18,45783,25352,227.826
20210125  11:00:00,226.17,227.06,224.22,226.98,33000,18790,225.756
20210125  12:00:00,226.99,227.75,225.28,227.56,23206,11781,226.655
20210125  13:00:00,227.6,229.09,227.1,228.63,25720,11080,228.212
20210125  14:00:00,228.63,229.19,228.08,228.62,17430,8522,228.637
20210125  15:00:00,228.63,229.78,227.27,229.52,37984,19435,228.603
