date,open,high,low,close,volume,barCount,average
20210519  09:30:00,142.32,142.64,141.33,141.89,4563,2347,141.941
20210519  10:00:00,141.85,141.92,140.92,141.73,5494,3833,141.298
20210519  11:00:00,141.72,142.48,141.71,142.34,3671,2531,142.144
20210519  12:00:00,142.34,142.75,142.19,142.65,1821,1355,142.478
20210519  13:00:00,142.66,142.85,142.46,142.62,1888,1233,142.665
20210519  14:00:00,142.62,143.0,142.18,142.43,3094,2196,142.573
20210519  15:00:00,142.38,143.2,142.21,143.18,5503,4061,142.746
