date,open,high,low,close,volume,barCount,average
20210330  09:30:00,135.86,136.27,134.87,135.25,3887,2010,135.416
20210330  10:00:00,135.24,135.68,134.92,134.99,3993,2673,135.283
20210330  11:00:00,134.95,135.12,134.26,134.58,5774,3569,134.735
20210330  12:00:00,134.55,134.56,134.02,134.34,3417,2438,134.263
20210330  13:00:00,134.35,134.81,134.28,134.71,2139,1513,134.603
20210330  14:00:00,134.69,134.85,134.53,134.7,2368,1749,134.671
20210330  15:00:00,134.7,134.92,134.39,134.78,5119,3770,134.654
