date,open,high,low,close,volume,barCount,average
20210503  09:30:00,139.68,140.72,139.68,140.7,2510,592,140.159
20210503  09:35:00,140.72,140.87,140.5,140.75,1231,834,140.721
20210503  09:40:00,140.72,141.01,140.67,140.98,2439,1053,140.917
20210503  09:45:00,140.98,141.47,140.95,141.34,3346,1294,141.242
20210503  09:50:00,141.36,141.57,141.36,141.44,2377,970,141.484
20210503  09:55:00,141.46,141.47,141.18,141.38,1853,819,141.292
20210503  10:00:00,141.34,141.38,141.11,141.2,726,555,141.239
20210503  10:05:00,141.19,141.36,141.04,141.18,1007,692,141.19
20210503  10:10:00,141.18,141.36,141.17,141.34,718,465,141.279
20210503  10:15:00,141.35,141.59,141.35,141.56,947,612,141.488
20210503  10:20:00,141.56,141.97,141.55,141.95,1800,1045,141.767
20210503  10:25:00,141.95,142.24,141.95,142.15,2768,1079,142.094
20210503  10:30:00,142.14,142.36,142.04,142.26,1168,734,142.217
20210503  10:35:00,142.27,142.48,142.26,142.47,921,509,142.359
20210503  10:40:00,142.47,142.48,142.17,142.27,875,575,142.29
20210503  10:45:00,142.26,142.38,142.24,142.26,623,416,142.312
20210503  10:50:00,142.26,142.26,142.04,142.05,687,461,142.141
20210503  10:55:00,142.05,142.2,141.95,142.17,908,550,142.057
20210503  11:00:00,142.19,142.25,142.0,142.08,639,434,142.106
20210503  11:05:00,142.09,142.35,142.08,142.35,641,401,142.228
20210503  11:10:00,142.35,142.56,142.34,142.47,1494,685,142.468
20210503  11:15:00,142.48,142.48,142.25,142.32,666,426,142.334
20210503  11:20:00,142.32,142.49,142.31,142.48,774,428,142.427
20210503  11:25:00,142.46,142.73,142.44,142.73,918,539,142.599
20210503  11:30:00,142.72,142.74,142.48,142.58,828,552,142.572
20210503  11:35:00,142.6,142.64,142.44,142.46,642,416,142.547
20210503  11:40:00,142.46,142.65,142.41,142.65,772,442,142.506
20210503  11:45:00,142.66,142.68,142.43,142.46,551,367,142.52
20210503  11:50:00,142.46,142.6,142.45,142.59,938,550,142.519
20210503  11:55:00,142.59,142.71,142.59,142.64,927,578,142.652
20210503  12:00:00,142.63,142.63,142.48,142.6,739,419,142.569
20210503  12:05:00,142.59,142.6,142.4,142.43,621,388,142.513
20210503  12:10:00,142.44,142.45,142.33,142.38,1045,780,142.372
20210503  12:15:00,142.37,142.43,142.32,142.36,1164,736,142.38
20210503  12:20:00,142.35,142.41,142.28,142.39,1084,641,142.355
20210503  12:25:00,142.4,142.44,142.28,142.32,950,655,142.368
20210503  12:30:00,142.32,142.39,142.27,142.27,895,472,142.331
20210503  12:35:00,142.29,142.29,142.16,142.21,504,348,142.202
20210503  12:40:00,142.23,142.32,142.17,142.2,362,280,142.234
20210503  12:45:00,142.2,142.34,142.17,142.19,1061,417,142.272
20210503  12:50:00,142.19,142.28,142.16,142.28,347,246,142.207
20210503  12:55:00,142.27,142.32,142.2,142.22,343,255,142.241
20210503  13:00:00,142.25,142.27,142.05,142.05,487,302,142.169
20210503  13:05:00,142.06,142.11,142.02,142.11,425,285,142.056
20210503  13:10:00,142.09,142.14,142.02,142.02,607,280,142.085
20210503  13:15:00,142.03,142.2,142.0,142.17,587,260,142.094
20210503  13:20:00,142.17,142.19,142.12,142.13,453,262,142.158
20210503  13:25:00,142.12,142.21,142.09,142.21,333,221,142.161
20210503  13:30:00,142.2,142.23,142.13,142.22,389,249,142.187
20210503  13:35:00,142.22,142.24,142.13,142.13,342,233,142.198
20210503  13:40:00,142.12,142.15,142.05,142.08,313,204,142.107
20210503  13:45:00,142.08,142.19,142.05,142.19,430,266,142.141
20210503  13:50:00,142.18,142.21,142.12,142.16,426,278,142.169
20210503  13:55:00,142.15,142.27,142.13,142.16,432,279,142.207
20210503  14:00:00,142.17,142.17,142.02,142.05,326,217,142.109
20210503  14:05:00,142.03,142.07,141.98,142.04,360,256,142.028
20210503  14:10:00,142.04,142.07,141.95,141.97,212,152,142.004
20210503  14:15:00,141.96,142.03,141.92,142.03,296,220,141.969
20210503  14:20:00,142.03,142.05,141.99,142.03,290,191,142.013
20210503  14:25:00,142.03,142.12,141.99,142.05,463,288,142.059
20210503  14:30:00,142.05,142.14,142.04,142.05,522,335,142.097
20210503  14:35:00,142.04,142.04,141.94,142.04,431,249,141.977
20210503  14:40:00,142.03,142.16,142.01,142.15,593,350,142.096
20210503  14:45:00,142.15,142.19,142.12,142.17,420,282,142.152
20210503  14:50:00,142.19,142.25,142.17,142.21,378,263,142.214
20210503  14:55:00,142.21,142.27,142.18,142.21,387,254,142.226
20210503  15:00:00,142.21,142.21,142.02,142.04,551,336,142.094
20210503  15:05:00,142.05,142.11,142.0,142.08,682,391,142.027
20210503  15:10:00,142.07,142.13,142.03,142.1,406,296,142.08
20210503  15:15:00,142.1,142.19,142.09,142.09,657,416,142.126
20210503  15:20:00,142.09,142.2,142.08,142.2,548,344,142.142
20210503  15:25:00,142.2,142.28,142.16,142.28,663,454,142.189
20210503  15:30:00,142.27,142.28,142.12,142.13,624,411,142.199
20210503  15:35:00,142.14,142.18,142.12,142.17,584,309,142.144
20210503  15:40:00,142.17,142.22,141.99,142.04,820,505,142.085
20210503  15:45:00,142.04,142.05,141.95,142.0,1274,676,142.005
20210503  15:50:00,142.02,142.07,141.97,141.97,995,667,142.033
20210503  15:55:00,141.98,142.18,141.83,142.15,2276,1464,141.959
