date,open,high,low,close,volume,barCount,average
20201222  09:30:00,145.2,146.23,144.95,145.05,8708,4115,145.385
20201222  10:00:00,145.04,145.32,144.73,144.98,8509,4940,145.02
20201222  11:00:00,144.97,145.19,144.56,145.05,8734,4947,144.887
20201222  12:00:00,145.05,145.29,144.66,144.7,5379,2918,144.983
20201222  13:00:00,144.72,145.04,143.14,143.83,34693,15944,143.878
20201222  14:00:00,143.86,144.31,143.7,143.76,10468,5041,143.94
20201222  15:00:00,143.75,144.25,143.53,144.2,16232,7107,143.914
