date,open,high,low,close,volume,barCount,average
20210203  09:30:00,140.66,142.05,140.63,141.72,5947,2658,141.264
20210203  10:00:00,141.8,141.82,140.97,141.42,4871,3086,141.262
20210203  11:00:00,141.4,141.83,141.28,141.38,3840,2408,141.515
20210203  12:00:00,141.39,141.47,141.14,141.31,2805,1737,141.32
20210203  13:00:00,141.28,141.61,141.25,141.31,3276,2081,141.382
20210203  14:00:00,141.3,141.51,141.18,141.31,4107,2165,141.374
20210203  15:00:00,141.3,141.68,141.19,141.19,7752,4682,141.42
