date,open,high,low,close,volume,barCount,average
20210304  09:30:00,215.97,217.02,213.83,214.63,7612,5043,215.554
20210304  10:00:00,214.58,215.54,213.02,214.87,9146,6389,214.279
20210304  11:00:00,214.9,216.98,214.9,216.08,7422,4774,216.148
20210304  12:00:00,216.12,216.56,212.45,212.81,5155,3812,214.481
20210304  13:00:00,212.74,212.99,208.7,208.87,9982,6521,211.022
20210304  14:00:00,208.85,212.29,208.67,212.04,6736,4914,210.53
20210304  15:00:00,212.03,212.21,210.25,211.64,14228,8686,211.43
