date,open,high,low,close,volume,barCount,average
20210409  09:30:00,112.9,112.95,112.08,112.19,3262,2069,112.421
20210409  10:00:00,112.21,112.4,111.97,112.34,3343,2431,112.219
20210409  11:00:00,112.33,112.64,112.05,112.38,2789,2086,112.316
20210409  12:00:00,112.36,112.63,112.35,112.62,1640,1252,112.483
20210409  13:00:00,112.63,112.86,112.57,112.82,1684,1257,112.732
20210409  14:00:00,112.82,112.99,112.52,112.53,2429,1709,112.734
20210409  15:00:00,112.52,113.27,112.46,113.17,7793,5746,112.969
