date,open,high,low,close,volume,barCount,average
20210524  09:30:00,130.13,133.89,129.59,133.55,18942,7996,132.62
20210524  10:00:00,133.55,135.12,133.3,134.06,15601,7849,134.207
20210524  11:00:00,134.07,134.7,133.67,134.25,13662,6596,134.185
20210524  12:00:00,134.27,134.65,134.22,134.63,6647,3724,134.468
20210524  13:00:00,134.65,135.25,134.09,135.02,6743,4020,134.707
20210524  14:00:00,135.01,135.63,134.85,135.38,8064,4797,135.289
20210524  15:00:00,135.39,135.57,134.51,134.58,13979,8666,134.914
