date,open,high,low,close,volume,barCount,average
20210324  09:30:00,160.1,161.39,159.82,161.21,3839,1874,160.561
20210324  10:00:00,161.23,161.89,161.05,161.45,5782,3994,161.427
20210324  11:00:00,161.46,161.99,161.41,161.89,4176,2885,161.729
20210324  12:00:00,161.91,162.19,161.69,161.72,4751,3071,161.983
20210324  13:00:00,161.71,161.98,161.44,161.93,4083,2686,161.742
20210324  14:00:00,161.92,162.48,161.9,162.35,4722,3042,162.202
20210324  15:00:00,162.35,162.47,161.87,161.91,9993,6942,162.159
