date,open,high,low,close,volume,barCount,average
20210305  09:30:00,153.98,154.27,153.13,153.63,5960,2526,153.787
20210305  10:00:00,153.63,155.25,153.46,154.37,8198,4793,154.507
20210305  11:00:00,154.39,155.71,154.24,155.03,8814,5048,155.036
20210305  12:00:00,155.02,155.76,154.75,154.81,6088,3846,155.35
20210305  13:00:00,154.83,155.65,154.78,155.62,3819,2664,155.312
20210305  14:00:00,155.62,156.18,155.51,156.08,4938,3011,155.839
20210305  15:00:00,156.1,156.69,155.85,156.09,12219,8125,156.224
