date,open,high,low,close,volume,barCount,average
20210324  09:30:00,667.91,668.02,652.4,656.13,28184,12120,659.239
20210324  10:00:00,655.7,661.49,651.0,659.3,39093,16568,655.704
20210324  11:00:00,659.52,666.21,655.84,657.89,33268,12964,661.317
20210324  12:00:00,657.72,660.22,651.36,652.91,19089,8089,655.972
20210324  13:00:00,652.65,652.68,641.91,649.57,30598,12997,646.193
20210324  14:00:00,649.37,650.82,636.38,637.45,24760,10465,642.664
20210324  15:00:00,637.28,639.35,630.11,630.12,28220,13998,634.177
