date,open,high,low,close,volume,barCount,average
20201123  09:30:00,194.53,198.93,193.92,198.43,11987,6980,196.435
20201123  10:00:00,198.53,199.2,194.03,196.5,15508,8852,195.929
20201123  11:00:00,196.5,197.8,194.8,197.68,8154,4906,196.28
20201123  12:00:00,197.68,198.81,196.89,198.43,6082,3765,198.022
20201123  13:00:00,198.47,200.18,198.47,199.93,8445,4900,199.398
20201123  14:00:00,199.92,202.16,198.88,201.53,10222,6088,200.543
20201123  15:00:00,201.51,202.1,200.37,200.82,14711,10029,201.1
