date,open,high,low,close,volume,barCount,average
20210507  09:30:00,220.51,221.19,219.25,219.75,4865,3053,220.272
20210507  10:00:00,219.81,221.25,218.97,219.54,5665,4003,220.136
20210507  11:00:00,219.53,219.78,218.98,219.12,2741,1927,219.337
20210507  12:00:00,219.11,219.12,217.33,218.18,3267,2244,218.097
20210507  13:00:00,218.21,218.25,215.73,215.82,5699,3509,216.714
20210507  14:00:00,215.8,216.45,215.09,216.35,4748,3076,215.668
20210507  15:00:00,216.36,217.02,215.98,216.46,8099,6017,216.498
