date,open,high,low,close,volume,barCount,average
20210312  09:30:00,213.45,213.85,210.44,212.36,6373,3172,212.074
20210312  10:00:00,212.43,212.66,209.63,209.95,7751,4933,210.71
20210312  11:00:00,209.93,212.43,209.3,212.0,6699,4576,210.653
20210312  12:00:00,212.03,212.92,211.55,211.77,3515,2353,212.191
20210312  13:00:00,211.79,212.87,211.54,212.36,2880,2006,212.278
20210312  14:00:00,212.36,212.94,212.04,212.44,2538,1941,212.428
20210312  15:00:00,212.44,212.84,211.96,212.1,7969,5138,212.392
