date,open,high,low,close,volume,barCount,average
20210331  09:30:00,290.0,292.14,288.61,291.57,15395,7848,290.383
20210331  10:00:00,291.58,295.34,290.82,294.66,24895,12133,293.429
20210331  11:00:00,294.64,295.4,293.81,295.27,12351,7369,294.598
20210331  12:00:00,295.27,296.31,294.91,295.88,11303,6525,295.591
20210331  13:00:00,295.86,296.5,295.06,295.95,8156,4761,295.802
20210331  14:00:00,295.93,296.19,294.41,295.96,15352,7145,295.146
20210331  15:00:00,295.94,296.21,293.92,294.53,30817,17753,294.944
